,energy low [eV],energy high [eV],particle,cell,nuclide,score,mean,std. dev.
0,1000.0,10000.0,photon,52,total,flux,5.639742825974191e-06,4.3067809753814636e-07
1,10000.0,20000.0,photon,52,total,flux,2.8959695061117575e-06,5.058743967503421e-07
2,20000.0,30000.0,photon,52,total,flux,2.9086025559797842e-06,3.8009566768030836e-07
3,30000.0,45000.0,photon,52,total,flux,1.3967741397424444e-05,1.1048310256210812e-06
4,45000.0,60000.0,photon,52,total,flux,2.4435944783961283e-05,1.4015296346925534e-06
5,60000.0,70000.0,photon,52,total,flux,3.1128767936243164e-05,1.5553388988622849e-06
6,70000.0,75000.0,photon,52,total,flux,2.595257595778945e-05,1.1996240888262466e-06
7,75000.0,100000.0,photon,52,total,flux,0.0004373628019977871,6.19588065085595e-06
8,100000.0,150000.0,photon,52,total,flux,0.0035872237679168335,1.6240193411887526e-05
9,150000.0,200000.0,photon,52,total,flux,0.005528728445856584,2.011212462548136e-05
10,200000.0,300000.0,photon,52,total,flux,0.01192438011912286,1.675543408006845e-05
11,300000.0,400000.0,photon,52,total,flux,0.009953557485205582,2.1836234911743055e-05
12,400000.0,450000.0,photon,52,total,flux,0.004282230246957439,1.2115724393632398e-05
13,450000.0,510000.0,photon,52,total,flux,0.004708837734124543,1.9601982344935432e-05
14,510000.0,512000.0,photon,52,total,flux,0.0008965020218825758,8.894374822274184e-06
15,512000.0,600000.0,photon,52,total,flux,0.006005349659959638,2.028051302618582e-05
16,600000.0,700000.0,photon,52,total,flux,0.006203436135680323,2.3814377465463504e-05
17,700000.0,800000.0,photon,52,total,flux,0.0056281955188025425,2.1069320937153112e-05
18,800000.0,1000000.0,photon,52,total,flux,0.02194765757975705,3.812690687824747e-05
19,1000000.0,1330000.0,photon,52,total,flux,0.006083753177145971,1.4046027970245503e-05
20,1330000.0,1340000.0,photon,52,total,flux,0.00010983757007785207,2.691657717814209e-06
21,1340000.0,1500000.0,photon,52,total,flux,0.0020550655249988847,7.939546601120277e-06
22,1500000.0,1660000.0,photon,52,total,flux,0.0010861762000701723,6.291475729084799e-06
23,1660000.0,2000000.0,photon,52,total,flux,0.003372439178392249,1.1424066465462016e-05
24,2000000.0,2500000.0,photon,52,total,flux,0.003593322525226725,1.2876165019417845e-05
25,2500000.0,3000000.0,photon,52,total,flux,0.002547997953861041,1.0259692314565535e-05
26,3000000.0,3500000.0,photon,52,total,flux,0.0014497752048951453,8.847545812345746e-06
27,3500000.0,4000000.0,photon,52,total,flux,0.0011640259099501035,8.110688935824368e-06
28,4000000.0,4500000.0,photon,52,total,flux,0.0005030812453344599,4.215418461079324e-06
29,4500000.0,5000000.0,photon,52,total,flux,0.00037411203396970087,6.738523765593493e-06
30,5000000.0,5500000.0,photon,52,total,flux,0.0002475930610467053,3.837537960121343e-06
31,5500000.0,6000000.0,photon,52,total,flux,0.00015990912532651036,3.98590027164673e-06
32,6000000.0,6500000.0,photon,52,total,flux,0.00012937720974318557,2.3907627528938794e-06
33,6500000.0,7000000.0,photon,52,total,flux,8.55124512322199e-05,2.6893801742860103e-06
34,7000000.0,7500000.0,photon,52,total,flux,5.177155431559072e-05,1.0411939586229239e-06
35,7500000.0,8000000.0,photon,52,total,flux,0.00010754283125789213,3.4298475001011392e-06
36,8000000.0,10000000.0,photon,52,total,flux,0.00015633183526707347,4.1616238044585545e-06
37,10000000.0,12000000.0,photon,52,total,flux,5.213488200847681e-06,4.476399606008758e-07
38,12000000.0,14000000.0,photon,52,total,flux,3.6099485406463426e-07,1.016030453268173e-07
39,14000000.0,20000000.0,photon,52,total,flux,1.5495345654278995e-07,7.89874499633597e-08
40,20000000.0,30000000.0,photon,52,total,flux,0.0,0.0
41,30000000.0,50000000.0,photon,52,total,flux,0.0,0.0
